node1,node2,score
26069848,26069847,127.50289856686004
26069848,1120362686,119.97292278695528
26069848,1482253551,94.69102499718578
26069860,8667810991,138.21931303191775
26069860,2903311409,113.02246307487135
26069860,321706262,152.4650058865892
26069864,8667811456,62.30330359503668
26069864,8667810982,68.70270838894385
26069864,12513774340,73.6383546679953
26069872,321706138,371.12659440143796
26069872,8667811465,390.3624967060816
26069872,2348039030,395.74311374697595
26069872,8667811464,379.1249693513077
26069885,8667811675,367.7736745542615
26069885,311783999,385.1368560307939
26069885,8667811505,371.13236937467207
26069885,8667811506,385.98178698056006
26069890,26069907,366.24690110633253
26069890,8670492768,395.84762373748765
26069890,26069905,448.15835592003975
26069890,9127689083,459.9940451315689
26069904,8670492759,471.84445382987326
26069904,8670492789,481.3182171081823
26069904,8670492788,469.696132026852
26069904,8670492791,487.996248222889
26069905,8670492769,478.94288546111585
26069905,26069890,448.15835592003975
26069905,2626385834,495.8361781284653
26069907,26069890,366.24690110633253
26069907,8667811675,344.11856771930326
26069907,8667811502,317.51786163059785
26069924,8667811629,219.19412262608887
26069924,388545531,217.3915431229711
26069924,1151731672,193.735486686488
26069924,11013982195,213.1456963510632
26069943,8568550515,511.06326181224546
26069943,1724126472,287.694389144976
26069943,2500758996,511.58633534852544
26069971,8568550544,2140.3410534329264
26069971,1974739977,1511.5117952101984
26069971,2135785102,1678.6864309685893
26069971,8568550549,993.4901214078416
26069976,4398463921,417.36419891677025
26069976,2383000573,434.785000539149
26069976,2383000569,449.0171893955203
26069982,11062897571,423.8692332807908
26069982,11062897521,484.85240991068673
26069982,4872043761,546.0909717555135
26069984,10983579255,744.2012631299185
26069984,1307159341,750.440115611782
26069984,1122468021,662.4244122735313
26069984,4419114783,696.3237387939564
26069992,1079387357,499.8905415472591
26069992,9322639654,510.7366721979812
26069992,9322639623,499.26834309113696
26069992,9322639629,505.1874465842466
26070019,1151193767,263.0806112540993
26070019,2384319107,250.3493159160203
26070019,4419515358,245.89588990921465
26070019,11409493401,210.78206537042152
26070019,10958953806,387.4372752755335
26070025,1974739919,539.9576805640564
26070025,1151193803,588.9735850844638
26070025,1163353695,507.79126200589155
26070025,1974739937,441.6547490181069
60075259,6273863583,394.6888930329005
60075259,3357222510,327.92311958513136
60075259,9339668102,314.11295077866606
60075259,1076646500,360.75442392516874
60076966,3204444201,576.2788338678411
60076966,3063460625,319.43616264429807
60076966,3256266055,475.2560288595382
60076972,1307159337,107.0750033827418
60076972,26059364,145.137481368929
60076972,1307159370,129.7288394320581
60076973,1307159494,189.55589095743323
60076973,1307159412,255.27263687237323
60076973,1307159285,228.39467295064006
60076978,1151193387,392.3306741054939
60076978,1974739890,300.7720876926273
60076978,4419524069,328.6486651460554
60076978,4419524041,368.59608141826345
311080367,311080375,297.8374097851289
311080367,1726059984,297.2464427285272
311080367,8667811049,301.2298750130366
311080367,8667811456,178.47739454841022
311080375,311080367,297.8374097851289
311080375,8667811048,296.8921872470457
311080375,11089396200,294.1362832802103
311080375,7224448691,292.1838878156557
311080375,8667811050,292.6961988890039
311080380,7224393857,403.38091136539913
311080380,5160642090,401.2106426194582
311080380,321706316,368.7449541630417
311783969,8670492811,447.9123967350485
311783969,8670492812,449.58297670169463
311783969,8670492810,445.79631609742677
311783969,8670492809,447.8757095578933
311783971,7798135090,203.41820618515698
311783971,7798135087,202.73831191742488
311783971,7798135088,202.04319194488164
311783971,7798135085,202.11098691824014
311783991,8667811555,220.42590441598037
311783991,2606055790,227.54360509185472
311783991,8667811558,227.04502681667861
311783999,26069885,385.1368560307939
311783999,8667811507,415.00134348650283
311783999,8667811504,390.8263005145799
311784002,12749424064,337.18182088458
311784002,8667811509,533.7660222066363
311784002,8667811518,507.64655234127787
311784002,8667811516,526.0410417455918
311784014,26059491,165.20037881687873
311784014,2627120776,157.4901283730343
311784014,2627120777,147.15028951271663
311784014,8667811488,146.10542693485098
311784014,8667811479,237.93425838600734
311784017,8667811460,296.43989185756413
311784017,8667811483,311.73812605825617
311784017,3951197837,339.8909685797024
311784017,8667811479,318.2859025709183
313164058,9724337873,61.38506071091993
313164058,9724337865,68.75663539481116
313164058,9724126028,62.5857959982995
313164058,2627120776,110.42905890751402
313164058,2627120777,100.08922004719629
313164076,2761345326,483.14770338411165
313164076,8670492870,511.0967762399114
313164076,8670492871,511.95862394885086
313164089,8670492861,383.92563376613043
313164089,8670492863,369.2814163386762
313164089,8670492864,383.1566162645024
313164089,8670492862,368.4377574016032
313164093,8670492831,409.6154152473447
313164093,10978590012,398.4122874120386
313164093,441708902,409.37024596458
313164098,9127689093,496.805778714864
313164098,1953248265,569.8313222928559
313164098,8670492830,460.3714109452263
313164113,441708908,424.3213889854081
313164113,8670492837,416.99167240243304
313164113,313164120,342.2605388280681
313164120,2990938768,267.0735352926022
313164120,8670492842,280.01676551705987
313164120,313164113,342.2605388280681
313164126,8667811524,165.41732922268318
313164126,8667811525,153.5109523558688
313164126,3357165290,147.52380904508996
313164126,8667811523,165.70977083346233
313164142,415647757,306.53610697551073
313164142,8667811645,310.86058737764324
313164142,8667811650,297.6166995911408
313164142,8667811644,305.03506447739255
313164160,2600512320,269.61109106507797
313164160,2600512316,330.6972320726908
313164160,1307159422,410.89922701538967
313164160,1151731340,403.7737163453361
314947100,3335611400,88.70343542160309
314947100,321706332,87.24331151992317
314947100,11089396200,192.409156593719
315310567,318556931,10.308215189821583
315310567,4526522049,8.980199376657195
315310567,315310576,39.45576310235018
315310576,1151731188,55.92941658287934
315310576,315310567,39.45576310235018
315310576,26069770,147.30774371957784
315310709,3597730446,320.71092327416295
315310709,3597730434,239.37714658969182
315310709,3597736119,295.097310777521
315310709,7537285775,292.5595701285683
315310709,3597730454,250.41495825476935
315310715,418760276,103.11099377943458
315310715,2136831318,108.52061273095194
315310715,9311714927,133.10252855634286
315310715,316623789,50.44679187929806
316228995,2141140253,110.73101125661256
316228995,2141148648,75.37625320681732
316228995,8671125496,386.0093137035028
316622556,4308577544,0.011454307593863379
316622556,316622625,0.010865203632062035
316622556,316622557,0.007278035279453462
316622556,4308577537,0.01689507276758303
316622557,4308577513,0.003745592457156661
316622557,2905652666,0.003981321002531433
316622557,10959236259,0.0026476233934849217
316622557,316622556,0.007278035279453462
316622557,10074157218,0.0018496920978493241
316622558,10074157219,7.970172683514911e-11
316622558,10074157221,7.303008810370737e-11
316622558,4308577521,3.449437675396903e-10
316622558,4308577520,9.467182303050462e-10
316622589,8675744890,5.802857369426057e-09
316622589,316622621,2.4901396646661817e-09
316622589,4308577527,5.106476147308982e-09
316622589,4308577520,2.746346331890682e-09
316622614,5601254518,8.37823251729544
316622614,2905651997,6.603896782043641
316622614,8667811104,5.785660081402428
316622614,5601254520,8.098902928455427
316622614,5601255521,6.853893728570358
316622615,4308577528,7.95193034802676e-05
316622615,1919128601,5.645220197788723e-05
316622615,4161791385,5.200410144286369e-05
316622615,4308575662,8.117440741172443e-05
316622621,316622589,2.4901396646661817e-09
316622621,8675744889,1.0089304593964007e-09
316622621,4308577525,9.948182590108392e-10
316622621,4308577539,1.7065752556531993e-09
316622625,316622556,0.010865203632062035
316622625,4308577538,0.016782744724120356
316622625,4308577513,0.007332760809765233
316622626,331685115,21.450661032081218
316622626,5371862338,15.749534087983385
316622626,5371862337,15.861541743119904
316622626,6435472420,19.959304764867202
316622626,6435472418,21.17762500288844
316622630,3371223562,0.0014254564552163332
316622630,8675745274,0.0023508468357770467
316622630,1985391128,0.0012618249939967358
316622632,3665029963,3.718802624072173e-11
316622632,3665029961,9.148237377641432e-12
316622632,1076646383,1.9191858700673633e-11
316622632,8675745300,1.656514134407176e-11
316622633,8675745331,70.57767973291774
316622633,2905602261,70.13318575737041
316622633,4061814753,80.8379137798961
316622633,2905602260,61.28122188979958
316623789,2136831332,0.4991148356854883
316623789,318556931,1.9609381931670238
316623789,315310715,50.44679187929806
316623789,4043578969,9.88591590775318
318296824,1747621105,176.41671112783217
318296824,1076646409,169.99948871392127
318296824,8568550659,176.29372924371737
318296824,8568550653,192.84804673169802
318296827,1747621055,124.28997999117269
318296827,4461256992,131.78698092905836
318296827,1168830444,127.41940942497621
318296827,1747621091,171.42153676449266
318296845,11089401045,232.80778078583043
318296845,8670492937,271.82295892749005
318296845,8568550678,260.52787513555666
318296847,8670492937,337.7423985951661
318296847,8670492938,348.8310547497855
318296847,8670492936,330.873994976263
318296847,2348039075,391.6376914929483
318296850,8670492879,118.30478210717175
318296850,8670492936,207.28274084336917
318296850,11197005144,173.51267028399758
318556931,698993624,3.2693651866266453
318556931,316623789,1.9609381931670238
318556931,315310567,10.308215189821583
318918096,8667811033,49.15422487245261
318918096,3335611398,66.04127085852012
318918096,8667811055,56.554398460727356
318918107,8667811033,48.580408887271034
318918107,8667811010,61.31364783259882
318918107,318918114,51.587494699099175
318918107,26069823,45.127352799826
318918114,26069823,45.777993010070105
318918114,1726063067,78.29978310818598
318918114,318918107,51.587494699099175
318918192,4382229571,50.20867545191233
318918192,5601254518,24.244557610941136
318918192,8667811107,23.91747853936327
318918196,10959236205,75.74512007231198
318918196,1726063067,92.63003130165478
318918196,318918200,88.22531685452304
318918200,8667811011,93.6887993051852
318918200,8667811012,99.12162681108188
318918200,318918196,88.22531685452304
318918200,10959236205,83.07180563055411
318919585,429592661,0.5640433412124566
318919585,8667811122,0.5228877975449404
318919585,12735986658,0.5860881468954592
318919585,8667811126,0.7123117761097213
318919585,8667811127,0.6569537112680435
318919601,1919128613,0.004623028766758783
318919601,8675317224,0.0019503057582332282
318919601,429592655,0.0020889083462909703
318919638,1163353672,362.4349404950791
318919638,9336925887,406.9114870664178
318919638,1163353714,324.6199563920927
318919640,11066181541,426.15916812839004
318919640,427515899,516.1359164387834
318919640,1163353732,506.0360227387653
318919652,5559573791,519.8843322536884
318919652,2905733961,599.8407711198503
318919652,426526840,531.4613464562265
318919670,5413535656,292.70481549013243
318919670,418281203,255.8429752049389
318919670,4817577918,297.42401463202305
318919670,5413535670,253.97199291370248
318919673,2916169642,217.57979074610301
318919673,2916169640,234.3815140246504
318919673,3335279401,235.43286980597836
320239328,5069109522,0.0044375050006966385
320239328,8667811111,0.0030411304892573178
320239328,8667811110,0.004535100068317809
320239329,9320919909,1.25414832548386e-05
320239329,4407994839,9.858383522880263e-06
320239329,2628529115,20.75478970575022
321706130,665074329,316.1719836704831
321706130,10870528493,218.781806726095
321706130,665074326,219.18798288468255
321706137,2270099662,530.8855173242762
321706137,8670492961,524.245139209451
321706137,8670492960,521.689216387967
321706138,26069872,371.12659440143796
321706138,8667811463,351.0456296624785
321706138,8667811466,358.8577955864434
321706141,8670492927,401.3372315725119
321706141,9336469648,429.86508580864233
321706141,8670492935,406.6587648980367
321706143,8568550722,674.6604999587101
321706143,1747620923,315.85788939106374
321706143,8568550721,692.8529175357621
321706262,1101582428,181.76210040319998
321706262,3677437814,167.05175225176444
321706262,26069860,152.4650058865892
321706262,1859239461,172.71887108091084
321706262,1724154142,137.03434300981917
321706262,1859239447,205.15713124924577
321706316,7224393859,335.753792149476
321706316,311080380,368.7449541630417
321706316,5160642088,318.0466079070348
321706321,321706324,268.348545093895
321706321,7224393859,285.18723654316335
321706321,11089396200,264.3235760208042
321706324,2903294025,176.64551011378853
321706324,321706321,268.348545093895
321706324,2578036796,241.26645243229433
321706332,8667811034,84.77059602224885
321706332,314947100,87.24331151992317
321706332,2578036863,83.51993801012107
321706337,1120363051,175.50144288862273
321706337,1120363029,159.3039145438781
321706337,1120362934,128.32058882550845
321706338,1097076793,455.2623889196366
321706338,1120362712,360.2546763627424
321706338,1120362650,337.37893103408675
321706338,4413455814,317.1632061043853
321706338,11012210923,334.9257764704495
321706339,8667811215,178.95731368741838
321706339,4413455814,234.9083779875455
321706339,9343114846,212.16437875871938
321706341,7930454485,346.48755340333224
321706341,11012210924,315.4332361866583
321706341,1482272894,359.06832639568074
321706341,11012210923,313.64360268197777
321706363,6315376027,442.67032207479224
321706363,8675745355,412.98067448636516
321706363,665087333,445.8026742498195
321706363,1718165248,240.08921820410495
321706363,1718165255,238.50244212985032
321706366,8872037932,372.3889512087185
321706366,6315376027,418.435063225484
321706366,924213338,370.23233994282697
321706369,11066131676,405.63421020465546
321706369,321706371,302.9980243280412
321706369,3306935725,319.3490791842411
321706369,368297594,418.5353277845285
321706371,321706369,302.9980243280412
321706371,1722866344,228.17223380320596
321706371,1079387373,222.9986683909944
321706377,6333711663,397.79097370114437
321706377,4408412729,427.35039444058907
321706377,1127494351,419.3641474911215
321706380,9319931669,730.5576213947097
321706380,4401808638,766.292173625247
321706380,7721501220,658.7050965176395
321706380,1103039646,712.9470293064254
321706382,9319931625,652.2737280710028
321706382,9319931623,646.2807085842533
321706382,1122468024,641.2128550029314
321706382,9319931629,646.4989211556615
321706394,9319931570,723.2286152423063
321706394,1188790281,726.0994357261749
321706394,9319931572,702.7424993476674
321706394,9319931568,746.8439483409122
321706395,11400016542,440.38021280837813
321706395,1079387306,395.9392685273434
321706395,2630761950,436.1261277251702
321706396,9319931548,413.4328592424249
321706396,7721501212,413.377265852759
321706396,9319931576,415.1071833265311
321706398,2600512323,170.66446268990822
321706398,368297601,272.79046772467586
321706398,4973553137,135.39481370040681
321706398,1200097377,142.14007048050382
321706399,6333865579,401.9850209932457
321706399,6333865580,401.2905336222432
321706399,6333865581,411.26125959276516
321706399,6333865582,411.6664330213022
321706409,8670492884,269.78773483995565
321706409,8670492885,263.8769892288723
321706409,8670492871,390.02978908789254
321706410,10818971178,313.8060951511505
321706410,8670492842,300.67616977440764
321706410,321706413,331.2317806775503
321706413,1953248250,467.9714939076324
321706413,321706410,331.2317806775503
321706413,321706415,387.2746647850022
321706415,1953248257,539.645145474296
321706415,321706416,429.64718694048304
321706415,321706413,387.2746647850022
321706416,9127689093,454.35599078157463
321706416,321706415,429.64718694048304
321706416,10818971148,418.4507937570213
322800776,1151193163,823.7263727871212
322800776,1151193544,937.6001979923373
322800776,9326297964,720.4633497057702
322800776,1151193614,665.5864144800255
322800777,1163353680,819.5764848131447
322800777,9323286208,1047.613899642089
322800777,2905733426,944.7482990730742
322800777,1163353694,847.4939969124011
322800785,9029164658,409.5308660684066
322800785,2042814613,417.4572252961139
322800785,9029164661,430.790562085958
322800785,9029164663,479.4416940000631
322800785,1968971373,483.1564765631615
322800786,3485172099,342.5847137487435
322800786,1163353694,527.963019085744
322800786,1163353663,377.75430381291363
322800789,3335279414,297.19830374528135
322800789,8671125518,286.66841773424056
322800789,8671125545,335.93240218751635
325668277,9336469657,298.97060123148015
325668277,665074294,371.84288187378536
325668277,8670492990,275.9080333950324
325668287,2270233777,273.27686346031203
325668287,2270233799,263.3539799299309
325668287,1168830640,240.2571284221379
325668287,1755241754,360.7581071141122
325668295,8670492951,459.0327918530977
325668295,8670492953,412.47353668445766
325668295,8670492949,434.8116429854282
325668295,8670492955,428.8715520423815
331638814,3484178782,443.92896325230214
331638814,1115665668,466.42733326676
331638814,4408418539,453.9755327051984
331638816,2916985828,426.79414800223583
331638816,2916985870,377.1605395124749
331638816,4408412729,447.3047709387309
331638816,2905764739,458.64166537664914
331638817,1127494203,567.1650889605527
331638817,3335279431,579.8316703146495
331638817,331638819,598.928537959946
331638819,3335279432,569.9604385878544
331638819,2905764741,649.7635780145997
331638819,331638817,598.928537959946
331638820,4551174864,416.4229165781876
331638820,410456356,471.8077830577414
331638820,331638836,411.8556234642464
331638823,4551171694,646.6894205776639
331638823,331638826,626.2610679005243
331638823,410456354,628.6265593075183
331638826,4269544918,618.8946061018469
331638826,331638827,592.3283332084726
331638826,331638823,626.2610679005243
331638827,8671125632,572.7146935599246
331638827,331638828,548.5080813455169
331638827,331638826,592.3283332084726
331638828,8671125631,520.9480902021667
331638828,331638829,502.83619899998075
331638828,331638827,548.5080813455169
331638829,4269544930,467.0149399067832
331638829,331638832,448.6486750747316
331638829,331638828,502.83619899998075
331638832,2902738366,408.047326453037
331638832,331638836,407.42234328110646
331638832,331638829,448.6486750747316
331638836,6437941619,385.33745258071315
331638836,331638820,411.8556234642464
331638836,331638832,407.42234328110646
331638845,2383000375,525.7276281649544
331638845,3355904085,496.77543112008414
331638845,1079387328,527.6796290046359
331638848,10983579388,524.2303468449353
331638848,9322994513,500.6547914642583
331638848,4413406774,558.7914452059288
331638848,8671125221,602.3007870902965
331638852,9319931542,661.5869246545799
331638852,9319931537,677.7440781782034
331638852,9319931539,695.8012592803419
331638852,9319931541,690.0927371877756
331638856,8671125585,341.0196361826054
331638856,8671125589,339.68049288589816
331638856,3335279405,357.28768732805486
331685115,316622626,21.450661032081218
331685115,665087326,19.960330417068242
331685115,1718165248,28.852866488336335
331685115,6435472419,27.175313070029755
331685115,6435472416,26.032065079335784
331685115,2772885688,27.990464449208403
334549717,2345585985,0.2728215382196102
334549717,9724126052,0.2329613405901173
334549717,26059486,0.1295886649981421
334549717,9724126050,0.2824340784551103
334549736,9838666921,6.169868978812899e-14
334549736,10595548547,2.579841132575894e-13
334549736,9838664715,1.0248638726385841e-13
334549740,3501099795,9.182799647882246e-12
334549740,3501099794,3.021399634329695e-12
334549740,1513884411,6.4273402598316645e-12
334549754,334549758,0.0003697973513123817
334549754,3501099797,1.3080594816591882e-05
334549754,4002922657,9.678969088579616e-05
334549758,334549754,0.0003697973513123817
334549758,11013982132,0.0013553137171350364
334549758,10980329300,0.0038187221638003835
334549777,1909470533,0.000339691048177074
334549777,4002876221,0.0006014978955955477
334549777,10980329299,0.0006805536291797176
334549793,10980329293,0.00011336567309640935
334549793,10980329288,2.9290698283595814e-05
334549793,1705800203,0.0009013488489308969
346112686,8568550730,529.3080834534023
346112686,8568550719,514.7745433096463
346112686,441675614,258.9002558837799
346112705,8568550664,312.6013020774485
346112705,1747621099,312.1340659405197
346112705,1747621100,290.4237817939438
346112705,8568550669,273.33590955603614
359868199,2399106438,473.9187852234699
359868199,2399106422,412.3016741934263
359868199,8422177819,502.2506562889723
359868214,8568550741,465.58152920321436
359868214,3372819547,495.065244955336
359868214,3357225544,479.9907076434722
359868214,3357225532,454.27844070124877
361550477,1747621115,580.798997812858
361550477,8568550632,574.079781716729
361550477,8568550636,570.7295651879947
361550477,400886746,564.7685925639009
361552709,8675744903,6.110553522178287e-08
361552709,8675744902,6.343939317670652e-08
361552709,8675744762,5.401786037050334e-05
361552713,1986413602,0.00045833018685920824
361552713,8675744763,0.0005989328602213741
361552713,8675744762,0.0003343105251326333
361552713,8675744765,0.0008988440563688581
361552950,361552953,8.338711906450157e-06
361552950,2903217080,6.646111419913778e-08
361552950,1702087857,5.394624928589125e-08
361552953,361552950,8.338711906450157e-06
361552953,1101582040,8.287732907421204e-06
361552953,1101582347,0.004334483709285098
361552960,2628010851,0.33545232214088877
361552960,1482255436,6.020880016116965
361552973,1099409396,84.12562401625848
361552973,1554230235,72.40449430507937
361552973,1099409304,109.45879421257607
368297594,8667811663,482.27031411971404
368297594,5371862404,433.2729310561863
368297594,11066131676,426.73800052380085
368297594,5371862403,431.8789855220235
368297594,321706369,418.5353277845285
368297601,2385315994,402.5812800489515
368297601,9319931548,404.09600219817423
368297601,9319931547,396.9063711687738
368297601,321706398,272.79046772467586
368297601,1782743134,314.38450954163307
368297601,2385315976,363.47096881809665
368297601,2630764820,307.0223601390059
368297602,1307159669,437.0257407731453
368297602,2385315970,381.95749570561804
368297602,2385315974,328.7146277049423
368297602,9319931574,397.4744793475598
368297603,1307159669,502.61852952472447
368297603,1307159642,482.6198794101599
368297603,2905764752,514.4888389393489
368297603,1307159442,483.6478406477771
368297608,3480106950,417.4652745833383
368297608,1079387244,541.3790562614515
368297608,9322639703,401.6826521914895
388545531,8667811602,220.21533130437095
388545531,8667811564,204.63791434636298
388545531,26069924,217.3915431229711
388545531,9336925656,246.364151703377
400886720,9317774768,530.5868594145957
400886720,9317774802,497.54942644244204
400886720,1127494232,470.120112386748
400886726,1122467994,471.5063033553668
400886726,1122468011,434.1466511891606
400886726,1122467907,425.3828279814741
400886727,1747621152,542.8389654112189
400886727,9317774852,520.1842231364546
400886727,3306931424,531.6012423740917
400886727,9317774858,425.17815639666526
400886729,1747621152,531.2237893913812
400886729,2630761939,466.2515202310141
400886729,400886743,449.1287715552519
400886743,6403370365,391.6343766325035
400886743,1747621124,391.07750577604713
400886743,1747621128,384.49386251567967
400886743,1151731066,384.92543165265005
400886743,400886729,449.1287715552519
400886743,3306931453,286.5624687851995
400886744,8568550646,439.1575089447461
400886744,8568550641,442.99290367582194
400886744,1076646221,443.9432743050987
400886744,1747621110,439.42878678259933
400886746,8568550637,545.470218133926
400886746,8568550633,553.1793725870435
400886746,361550477,564.7685925639009
400886746,1747621113,538.7400901176734
410456348,8671125697,199.31686733331185
410456348,4324935218,196.1182429020199
410456348,3357165289,184.80079691170644
410456348,8671125695,180.57157747710824
410456354,6126831019,620.299193636672
410456354,331638823,628.6265593075183
410456354,410456356,567.7477700698004
410456355,8671125660,545.5350068231314
410456355,8671125659,543.0752958331666
410456355,9322997573,546.05127263227
410456356,6333765903,518.8706101068101
410456356,410456354,567.7477700698004
410456356,331638820,471.8077830577414
410456358,8671125629,471.16776127557836
410456358,3305186806,464.36812809501697
410456358,8671125627,467.8393638833834
415647757,313164142,306.53610697551073
415647757,8667811648,307.3436465370168
415647757,8667811647,311.0325273648283
415647757,8667811646,311.27730274244794
415647757,8667811649,301.28423252934147
415647759,1941922115,324.86687719487435
415647759,12485437631,247.2284067556107
415647759,1959271935,430.4092285511471
415647762,1076646592,1078.2679597222088
415647762,1076646394,837.3634786572544
415647762,4096409458,1046.37329618796
415647762,1076646376,984.6490020642261
415647766,6333765781,417.4051612118679
415647766,2989547927,421.5748513056374
415647766,2989547920,393.9159397812133
415647767,423645477,539.827556766192
415647767,9326585933,581.43728838274
415647767,1373613605,654.2834621731536
415647767,5371658134,546.8032350684989
415647769,4383459449,327.30676193316714
415647769,4443326620,322.70794028081207
415647769,4448340024,330.4286755084171
418281159,418281160,372.73891093494694
418281159,3114944510,437.0934390746679
418281159,2883449713,439.8199704701313
418281160,1307159578,321.6615870027863
418281160,4443326627,272.9198188262124
418281160,418281159,372.73891093494694
418281166,11968916552,239.69692777968902
418281166,9345348472,214.2577518302847
418281166,8181608359,253.8858540414399
418281170,5365901204,199.07793942438826
418281170,11968916564,214.36579247172818
418281170,11968916539,171.0091753031187
418281170,11968916533,173.53050147287658
418281174,9345548882,262.5515867121398
418281174,4429450852,239.43227634570945
418281174,9345548879,269.8135378558594
418281176,1378014202,278.3490797475004
418281176,9345548845,230.6123069022069
418281176,426882138,297.6066432394796
418281183,4419524045,286.3989127238856
418281183,4419524044,281.04623859416404
418281183,7922528470,284.45736951543904
418281186,9166306170,293.56328433442803
418281186,2517256634,315.8750285931658
418281186,9345548847,310.8553588086685
418281186,2517256610,400.52799252288065
418281187,9345548984,265.7441991136702
418281187,9345530414,244.76691021894348
418281187,423645468,238.22422796915367
418281192,1325753380,622.0404486146983
418281192,1325753383,507.700149605007
418281192,3735444869,276.6420939771014
418281193,9189456808,915.9083459306347
418281193,1325753379,923.5116952744943
418281193,9189456814,913.2754271039403
418281193,9189456806,900.3558840128301
418281195,1325753389,125.49024773067727
418281195,1325753387,101.85809195103343
418281195,3735444869,86.20370770161512
418281197,1099409434,433.93331709040916
418281197,7771933253,419.89219016605244
418281197,1325753431,320.66324159786427
418281201,2141295389,372.1088980461013
418281201,2141295391,371.2221809946553
418281201,3307250573,338.8265132022561
418281201,7922528447,536.2240245920896
418281203,5413535670,227.51554967960365
418281203,3485232807,249.34583029625668
418281203,5413535671,218.4589578255496
418281203,1722849414,250.84956170035193
418281203,318919670,255.8429752049389
418281203,5225928325,213.98364365698689
418281204,3074750131,418.99836354742865
418281204,419010096,382.7558084877367
418281204,1372433729,320.32503262760446
418281204,3114944518,398.65716475823103
418281206,3074750131,478.26874649686005
418281206,1372433732,511.1488418795234
418281206,418281207,500.8121346924075
418281207,1959272019,525.5648276039647
418281207,1372433740,509.71321077154266
418281207,418281206,500.8121346924075
418281209,1372433740,485.72263843313846
